Height,Weight,Chest,Waist,Hip
157,50,92.4148,70.82260000000001,90.2192
157,51,93.1134,71.48320000000001,90.7182
157,52,93.7122,72.1438,91.1174
157,53,94.4108,72.80440000000002,91.6164
157,54,95.0096,73.465,92.0156
157,55,95.7082,74.1256,92.5146
157,56,96.307,74.78620000000001,93.0136
157,57,97.0056,75.4468,93.4128
157,58,97.7042,76.10740000000001,93.9118
157,59,98.303,76.768,94.311
157,60,99.0016,77.4286,94.81
157,61,99.6004,78.0892,95.309
157,62,100.299,78.74980000000001,95.7082
157,63,100.8978,79.41040000000001,96.2072
157,64,101.5964,80.071,96.7062
157,65,102.1952,80.73160000000001,97.1054
157,66,102.8938,81.3922,97.6044
157,67,103.5924,82.0528,98.1034
157,68,104.1912,82.71340000000001,98.5026
157,69,104.8898,83.374,99.0016
157,70,105.4886,84.03460000000001,99.4008
157,71,106.1872,84.6952,99.8998
157,72,106.786,85.3558,100.3988
157,73,107.4846,86.0164,100.798
157,74,108.0834,86.677,101.297
157,75,108.782,87.33760000000001,101.796
157,76,109.3808,87.9982,102.1952
157,77,110.0794,88.65880000000001,102.6942
157,78,110.778,89.3194,103.0934
157,79,111.3768,89.98,103.5924
157,80,112.0754,90.6406,104.0914
157,81,112.6742,91.3012,104.4906
157,82,113.3728,91.96180000000001,104.9896
157,83,113.9716,92.6224,105.3888
157,84,114.6702,93.283,105.8878
157,85,115.269,93.9436,106.3868
157,86,115.9676,94.6042,106.786
157,87,116.5664,95.26480000000001,107.285
157,88,117.265,95.9254,107.784
157,89,117.9636,96.58600000000001,108.1832
157,90,118.5624,97.2466,108.6822
157,91,119.261,97.9072,109.0814
157,92,119.8598,98.5678,109.5804
157,93,120.5584,99.2284,110.0794
157,94,121.1572,99.88900000000001,110.4786
157,95,121.8558,100.5496,110.9776
157,96,122.4546,101.2102,111.4766
157,97,123.1532,101.8708,111.8758
157,98,123.752,102.5314,112.3748
157,99,124.4506,103.19200000000001,112.774
157,100,125.0494,103.85260000000001,113.273
157,101,125.748,104.5132,113.772
157,102,126.4466,105.1738,114.1712
157,103,127.0454,105.8344,114.6702
157,104,127.744,106.495,115.0694
157,105,128.3428,107.1556,115.5684
157,106,129.0414,107.81620000000001,116.0674
157,107,129.6402,108.4768,116.4666
157,108,130.3388,109.1374,116.9656
157,109,131.0374,109.798,117.4646
157,110,131.6362,110.4586,117.8638
157,111,132.3348,111.1192,118.3628
157,112,132.9336,111.77980000000001,118.762
157,113,133.6322,112.4404,119.261
157,114,134.231,113.101,119.76
157,115,134.9296,113.7616,120.1592
157,116,135.5284,114.4222,120.6582
157,117,136.227,115.0828,121.1572
157,118,136.8258,115.74340000000001,121.5564
157,119,137.5244,116.404,122.0554
157,120,138.1232,117.0646,122.4546
157,121,138.8218,117.7252,122.9536
157,122,139.5204,118.3858,123.4526
157,123,140.1192,119.0464,123.8518
157,124,140.8178,119.70700000000001,124.3508
157,125,141.4166,120.3676,124.75
157,126,142.1152,121.0282,125.249
157,127,142.714,121.6888,125.748
157,128,143.4126,122.3494,126.1472
157,129,144.0114,123.01,126.6462
157,130,144.71,123.67060000000001,127.1452
157,131,145.4086,124.33120000000001,127.5444
157,132,146.0074,124.9918,128.0434
157,133,146.706,125.6524,128.5424
157,134,147.3048,126.313,128.9416
157,135,148.0034,126.9736,129.4406
157,136,148.6022,127.6342,129.8398
157,137,149.3008,128.2948,130.3388
157,138,149.8996,128.9554,130.8378
157,139,150.5982,129.61599999999999,131.237
157,140,151.197,130.2766,131.736
157,141,151.8956,130.93720000000002,132.1352
157,142,152.4944,131.5978,132.6342
157,143,153.193,132.2584,133.1332
157,144,153.8916,132.91899999999998,133.5324
157,145,154.4904,133.5796,134.0314
157,146,155.189,134.24020000000002,134.5304
157,147,155.7878,134.9008,134.9296
157,148,156.4864,135.5614,135.4286
157,149,157.0852,136.222,135.8278
157,150,157.7838,136.8826,136.3268
158,40,85.5286,63.998900000000006,85.5286
158,41,86.1274,64.65950000000001,86.0276
158,42,86.826,65.3201,86.4268
158,43,87.5246,65.98070000000001,86.9258
158,44,88.1234,66.6413,87.325
158,45,88.822,67.3019,87.824
158,46,89.4208,67.9625,88.323
158,47,90.1194,68.62310000000001,88.7222
158,48,90.7182,69.28370000000001,89.2212
158,49,91.4168,69.9443,89.6204
158,50,92.0156,70.60490000000001,90.1194
158,51,92.7142,71.2655,90.6184
158,52,93.313,71.9261,91.0176
158,53,94.0116,72.58670000000001,91.5166
158,54,94.7102,73.2473,92.0156
158,55,95.309,73.90790000000001,92.4148
158,56,96.0076,74.5685,92.9138
158,57,96.6064,75.2291,93.313
158,58,97.305,75.8897,93.812
158,59,97.9038,76.55030000000001,94.311
158,60,98.6024,77.21090000000001,94.7102
158,61,99.2012,77.8715,95.2092
158,62,99.8998,78.53210000000001,95.6084
158,63,100.5984,79.1927,96.1074
158,64,101.1972,79.8533,96.6064
158,65,101.8958,80.5139,97.0056
158,66,102.4946,81.1745,97.5046
158,67,103.1932,81.83510000000001,98.0036
158,68,103.792,82.4957,98.4028
158,69,104.4906,83.1563,98.9018
158,70,105.0894,83.8169,99.301
158,71,105.788,84.4775,99.8
158,72,106.3868,85.13810000000001,100.299
158,73,107.0854,85.7987,100.6982
158,74,107.784,86.45930000000001,101.1972
158,75,108.3828,87.1199,101.6962
158,76,109.0814,87.7805,102.0954
158,77,109.6802,88.4411,102.5944
158,78,110.3788,89.1017,103.0934
158,79,110.9776,89.76230000000001,103.4926
158,80,111.6762,90.4229,103.9916
158,81,112.275,91.0835,104.3908
158,82,112.9736,91.7441,104.8898
158,83,113.5724,92.4047,105.3888
158,84,114.271,93.06530000000001,105.788
158,85,114.9696,93.7259,106.287
158,86,115.5684,94.38650000000001,106.6862
158,87,116.267,95.0471,107.1852
158,88,116.8658,95.7077,107.6842
158,89,117.5644,96.3683,108.0834
158,90,118.1632,97.0289,108.5824
158,91,118.8618,97.68950000000001,109.0814
158,92,119.4606,98.3501,109.4806
158,93,120.1592,99.0107,109.9796
158,94,120.758,99.6713,110.3788
158,95,121.4566,100.3319,110.8778
158,96,122.0554,100.9925,111.3768
158,97,122.754,101.6531,111.776
158,98,123.4526,102.31370000000001,112.275
158,99,124.0514,102.9743,112.774
158,100,124.75,103.63490000000002,113.1732
158,101,125.3488,104.2955,113.6722
158,102,126.0474,104.95609999999999,114.0714
158,103,126.6462,105.61670000000001,114.5704
158,104,127.3448,106.2773,115.0694
158,105,128.0434,106.93790000000001,115.4686
158,106,128.6422,107.5985,115.9676
158,107,129.3408,108.25909999999999,116.4666
158,108,129.9396,108.9197,116.8658
158,109,130.6382,109.5803,117.3648
158,110,131.237,110.24090000000001,117.764
158,111,131.9356,110.9015,118.263
158,112,132.5344,111.56210000000002,118.762
158,113,133.233,112.2227,119.1612
158,114,133.8318,112.88329999999999,119.6602
158,115,134.5304,113.54390000000001,120.0594
158,116,135.1292,114.2045,120.5584
158,117,135.8278,114.86510000000001,121.0574
158,118,136.5264,115.5257,121.4566
158,119,137.1252,116.18629999999999,121.9556
158,120,137.8238,116.8469,122.4546
158,121,138.4226,117.5075,122.8538
158,122,139.1212,118.16810000000001,123.3528
158,123,139.72,118.8287,123.752
158,124,140.4186,119.48930000000001,124.251
158,125,141.0174,120.1499,124.75
158,126,141.716,120.81049999999999,125.1492
158,127,142.4146,121.4711,125.6482
158,128,143.0134,122.1317,126.0474
158,129,143.712,122.79230000000001,126.5464
158,130,144.3108,123.4529,127.0454
158,131,145.0094,124.11350000000002,127.4446
158,132,145.6082,124.7741,127.9436
158,133,146.3068,125.43469999999999,128.4426
158,134,146.9056,126.09530000000001,128.8418
158,135,147.6042,126.7559,129.3408
158,136,148.203,127.41650000000001,129.8398
158,137,148.9016,128.0771,130.239
158,138,149.5004,128.7377,130.738
158,139,150.199,129.3983,131.1372
158,140,150.8976,130.0589,131.6362
158,141,151.4964,130.7195,132.1352
158,142,152.195,131.3801,132.5344
158,143,152.7938,132.04070000000002,133.0334
158,144,153.4924,132.7013,133.5324
158,145,154.0912,133.3619,133.9316
158,146,154.7898,134.0225,134.4306
158,147,155.3886,134.6831,134.8298
158,148,156.0872,135.3437,135.3288
158,149,156.7858,136.0043,135.8278
158,150,157.3846,136.6649,136.227
159,40,85.1294,63.781200000000005,85.4288
159,41,85.828,64.4418,85.9278
159,42,86.4268,65.1024,86.327
159,43,87.1254,65.763,86.826
159,44,87.7242,66.42360000000001,87.325
159,45,88.4228,67.08420000000001,87.7242
159,46,89.0216,67.7448,88.2232
159,47,89.7202,68.4054,88.6224
159,48,90.319,69.066,89.1214
159,49,91.0176,69.7266,89.6204
159,50,91.6164,70.3872,90.0196
159,51,92.315,71.0478,90.5186
159,52,93.0136,71.70840000000001,91.0176
159,53,93.6124,72.369,91.4168
159,54,94.311,73.0296,91.9158
159,55,94.9098,73.6902,92.315
159,56,95.6084,74.3508,92.814
159,57,96.2072,75.01140000000001,93.313
159,58,96.9058,75.672,93.7122
159,59,97.6044,76.33260000000001,94.2112
159,60,98.2032,76.9932,94.6104
159,61,98.9018,77.6538,95.1094
159,62,99.5006,78.3144,95.6084
159,63,100.1992,78.975,96.0076
159,64,100.798,79.63560000000001,96.5066
159,65,101.4966,80.2962,97.0056
159,66,102.0954,80.9568,97.4048
159,67,102.794,81.6174,97.9038
159,68,103.3928,82.278,98.303
159,69,104.0914,82.93860000000001,98.802
159,70,104.79,83.5992,99.301
159,71,105.3888,84.25980000000001,99.7002
159,72,106.0874,84.9204,100.1992
159,73,106.6862,85.581,100.5984
159,74,107.3848,86.2416,101.0974
159,75,107.9836,86.9022,101.5964
159,76,108.6822,87.56280000000001,101.9956
159,77,109.281,88.2234,102.4946
159,78,109.9796,88.884,102.9936
159,79,110.5784,89.5446,103.3928
159,80,111.277,90.2052,103.8918
159,81,111.9756,90.86580000000001,104.291
159,82,112.5744,91.5264,104.79
159,83,113.273,92.18700000000001,105.289
159,84,113.8718,92.8476,105.6882
159,85,114.5704,93.5082,106.1872
159,86,115.1692,94.1688,106.6862
159,87,115.8678,94.82939999999999,107.0854
159,88,116.4666,95.49000000000001,107.5844
159,89,117.1652,96.1506,107.9836
159,90,117.764,96.8112,108.4826
159,91,118.4626,97.4718,108.9816
159,92,119.0614,98.1324,109.3808
159,93,119.76,98.793,109.8798
159,94,120.4586,99.4536,110.3788
159,95,121.0574,100.11420000000001,110.778
159,96,121.756,100.7748,111.277
159,97,122.3548,101.4354,111.6762
159,98,123.0534,102.096,112.1752
159,99,123.6522,102.7566,112.6742
159,100,124.3508,103.41720000000001,113.0734
159,101,124.9496,104.0778,113.5724
159,102,125.6482,104.7384,114.0714
159,103,126.247,105.399,114.4706
159,104,126.9456,106.0596,114.9696
159,105,127.6442,106.7202,115.3688
159,106,128.243,107.38080000000001,115.8678
159,107,128.9416,108.0414,116.3668
159,108,129.5404,108.702,116.766
159,109,130.239,109.3626,117.265
159,110,130.8378,110.0232,117.764
159,111,131.5364,110.6838,118.1632
159,112,132.1352,111.34440000000001,118.6622
159,113,132.8338,112.005,119.0614
159,114,133.5324,112.6656,119.5604
159,115,134.1312,113.3262,120.0594
159,116,134.8298,113.9868,120.4586
159,117,135.4286,114.6474,120.9576
159,118,136.1272,115.308,121.4566
159,119,136.726,115.9686,121.8558
159,120,137.4246,116.6292,122.3548
159,121,138.0234,117.2898,122.754
159,122,138.722,117.9504,123.253
159,123,139.4206,118.611,123.752
159,124,140.0194,119.2716,124.1512
159,125,140.718,119.9322,124.6502
159,126,141.3168,120.5928,125.0494
159,127,142.0154,121.2534,125.5484
159,128,142.6142,121.914,126.0474
159,129,143.3128,122.5746,126.4466
159,130,143.9116,123.2352,126.9456
159,131,144.6102,123.89580000000001,127.4446
159,132,145.209,124.5564,127.8438
159,133,145.9076,125.217,128.3428
159,134,146.5064,125.8776,128.742
159,135,147.205,126.5382,129.241
159,136,147.9036,127.1988,129.74
159,137,148.5024,127.85940000000001,130.1392
159,138,149.201,128.51999999999998,130.6382
159,139,149.7998,129.1806,131.0374
159,140,150.4984,129.84120000000001,131.5364
159,141,151.0972,130.5018,132.0354
159,142,151.7958,131.1624,132.4346
159,143,152.3946,131.823,132.9336
159,144,153.0932,132.4836,133.4326
159,145,153.7918,133.1442,133.8318
159,146,154.3906,133.8048,134.3308
159,147,155.0892,134.4654,134.8298
159,148,155.688,135.126,135.229
159,149,156.3866,135.78660000000002,135.728
159,150,156.9854,136.4472,136.1272
160,40,84.7302,63.563500000000005,85.329
160,41,85.4288,64.2241,85.828
160,42,86.0276,64.88470000000001,86.2272
160,43,86.7262,65.5453,86.7262
160,44,87.325,66.2059,87.2252
160,45,88.0236,66.8665,87.6244
160,46,88.6224,67.5271,88.1234
160,47,89.321,68.1877,88.6224
160,48,90.0196,68.8483,89.0216
160,49,90.6184,69.50890000000001,89.5206
160,50,91.317,70.1695,89.9198
160,51,91.9158,70.8301,90.4188
160,52,92.6144,71.4907,90.9178
160,53,93.2132,72.1513,91.317
160,54,93.9118,72.81190000000001,91.816
160,55,94.6104,73.4725,92.315
160,56,95.2092,74.13310000000001,92.7142
160,57,95.9078,74.7937,93.2132
160,58,96.5066,75.4543,93.6124
160,59,97.2052,76.1149,94.1114
160,60,97.804,76.7755,94.6104
160,61,98.5026,77.43610000000001,95.0096
160,62,99.1014,78.0967,95.5086
160,63,99.8,78.7573,95.9078
160,64,100.3988,79.4179,96.4068
160,65,101.0974,80.0785,96.9058
160,66,101.796,80.73910000000001,97.305
160,67,102.3948,81.3997,97.804
160,68,103.0934,82.06030000000001,98.303
160,69,103.6922,82.7209,98.7022
160,70,104.3908,83.3815,99.2012
160,71,104.9896,84.0421,99.6004
160,72,105.6882,84.7027,100.0994
160,73,106.287,85.36330000000001,100.5984
160,74,106.9856,86.0239,100.9976
160,75,107.5844,86.6845,101.4966
160,76,108.283,87.3451,101.9956
160,77,108.9816,88.0057,102.3948
160,78,109.5804,88.6663,102.8938
160,79,110.279,89.3269,103.293
160,80,110.8778,89.98750000000001,103.792
160,81,111.5764,90.6481,104.291
160,82,112.1752,91.3087,104.6902
160,83,112.8738,91.9693,105.1892
160,84,113.4726,92.62989999999999,105.5884
160,85,114.1712,93.29050000000001,106.0874
160,86,114.77,93.9511,106.5864
160,87,115.4686,94.6117,106.9856
160,88,116.0674,95.2723,107.4846
160,89,116.766,95.9329,107.9836
160,90,117.4646,96.5935,108.3828
160,91,118.0634,97.2541,108.8818
160,92,118.762,97.91470000000001,109.281
160,93,119.3608,98.5753,109.78
160,94,120.0594,99.2359,110.279
160,95,120.6582,99.8965,110.6782
160,96,121.3568,100.55709999999999,111.1772
160,97,121.9556,101.21770000000001,111.6762
160,98,122.6542,101.8783,112.0754
160,99,123.253,102.53890000000001,112.5744
160,100,123.9516,103.1995,112.9736
160,101,124.6502,103.86009999999999,113.4726
160,102,125.249,104.5207,113.9716
160,103,125.9476,105.1813,114.3708
160,104,126.5464,105.84190000000001,114.8698
160,105,127.245,106.5025,115.269
160,106,127.8438,107.16310000000001,115.768
160,107,128.5424,107.8237,116.267
160,108,129.1412,108.48429999999999,116.6662
160,109,129.8398,109.1449,117.1652
160,110,130.5384,109.8055,117.6642
160,111,131.1372,110.46610000000001,118.0634
160,112,131.8358,111.1267,118.5624
160,113,132.4346,111.78729999999999,119.0614
160,114,133.1332,112.4479,119.4606
160,115,133.732,113.10849999999999,119.9596
160,116,134.4306,113.76910000000001,120.3588
160,117,135.0294,114.4297,120.8578
160,118,135.728,115.09030000000001,121.3568
160,119,136.4266,115.7509,121.756
160,120,137.0254,116.41149999999999,122.255
160,121,137.724,117.0721,122.754
160,122,138.3228,117.7327,123.1532
160,123,139.0214,118.39330000000001,123.6522
160,124,139.6202,119.0539,124.0514
160,125,140.3188,119.71449999999999,124.5504
160,126,140.9176,120.3751,125.0494
160,127,141.6162,121.03569999999999,125.4486
160,128,142.215,121.69630000000001,125.9476
160,129,142.9136,122.3569,126.3468
160,130,143.5124,123.01750000000001,126.8458
160,131,144.211,123.6781,127.3448
160,132,144.9096,124.33869999999999,127.744
160,133,145.5084,124.9993,128.243
160,134,146.207,125.6599,128.6422
160,135,146.8058,126.32050000000001,129.1412
160,136,147.5044,126.9811,129.6402
160,137,148.1032,127.64170000000001,130.0394
160,138,148.8018,128.3023,130.5384
160,139,149.4006,128.9629,131.0374
160,140,150.0992,129.6235,131.4366
160,141,150.7978,130.2841,131.9356
160,142,151.3966,130.9447,132.4346
160,143,152.0952,131.6053,132.8338
160,144,152.694,132.2659,133.3328
160,145,153.3926,132.9265,133.732
160,146,153.9914,133.5871,134.231
160,147,154.69,134.2477,134.73
160,148,155.2888,134.9083,135.1292
160,149,155.9874,135.5689,135.6282
160,150,156.5862,136.22949999999997,136.0274
161,40,84.331,63.345800000000004,85.2292
161,41,85.0296,64.0064,85.7282
161,42,85.6284,64.667,86.2272
161,43,86.327,65.3276,86.6264
161,44,87.0256,65.9882,87.1254
161,45,87.6244,66.6488,87.5246
161,46,88.323,67.30940000000001,88.0236
161,47,88.9218,67.97,88.5226
161,48,89.6204,68.6306,88.9218
161,49,90.2192,69.2912,89.4208
161,50,90.9178,69.9518,89.82
161,51,91.6164,70.61240000000001,90.319
161,52,92.2152,71.273,90.818
161,53,92.814,71.93360000000001,91.2172
161,54,93.5126,72.5942,91.7162
161,55,94.2112,73.2548,92.2152
161,56,94.81,73.9154,92.6144
161,57,95.5086,74.576,93.1134
161,58,96.1074,75.23660000000001,93.6124
161,59,96.806,75.8972,94.0116
161,60,97.4048,76.5578,94.5106
161,61,98.1034,77.2184,94.9098
161,62,98.802,77.879,95.4088
161,63,99.4008,78.53960000000001,95.9078
161,64,100.0994,79.2002,96.307
161,65,100.6982,79.86080000000001,96.806
161,66,101.3968,80.5214,97.305
161,67,101.9956,81.182,97.7042
161,68,102.6942,81.8426,98.2032
161,69,103.293,82.50319999999999,98.6024
161,70,103.9916,83.16380000000001,99.1014
161,71,104.5904,83.8244,99.6004
161,72,105.289,84.485,99.9996
161,73,105.9876,85.1456,100.4986
161,74,106.5864,85.8062,100.8978
161,75,107.285,86.4668,101.3968
161,76,107.8838,87.1274,101.8958
161,77,108.5824,87.78800000000001,102.295
161,78,109.1812,88.4486,102.794
161,79,109.8798,89.1092,103.293
161,80,110.4786,89.7698,103.6922
161,81,111.1772,90.43039999999999,104.1912
161,82,111.776,91.09100000000001,104.5904
161,83,112.4746,91.7516,105.0894
161,84,113.0734,92.4122,105.5884
161,85,113.772,93.0728,105.9876
161,86,114.4706,93.7334,106.4866
161,87,115.0694,94.394,106.9856
161,88,115.768,95.0546,107.3848
161,89,116.3668,95.71520000000001,107.8838
161,90,117.0654,96.3758,108.283
161,91,117.6642,97.0364,108.782
161,92,118.3628,97.697,109.281
161,93,118.9616,98.35759999999999,109.6802
161,94,119.6602,99.01820000000001,110.1792
161,95,120.259,99.6788,110.5784
161,96,120.9576,100.3394,111.0774
161,97,121.6562,101,111.5764
161,98,122.255,101.6606,111.9756
161,99,122.9536,102.3212,112.4746
161,100,123.5524,102.9818,112.9736
161,101,124.251,103.6424,113.3728
161,102,124.8498,104.303,113.8718
161,103,125.5484,104.9636,114.271
161,104,126.247,105.6242,114.77
161,105,126.8458,106.2848,115.269
161,106,127.5444,106.9454,115.6682
161,107,128.1432,107.606,116.1672
